scene_id,episode,scene_index,umap_x,umap_y
e09a4a6aa4be7a242b9aefb263acd3ad425533c28884961fe87934a9e4551dc5,"01x01 - Good News, Bad News",4,0.9483559727668762,0.39017772674560547
e14a2ebecf50372a5a6bfc343b446b05dc98699c5b429afe3747c49a5611ccb6,01x02 - The Stakeout,23,1.819440484046936,-0.6425050497055054
e1ee7557e8f034d5da134f7f8ba730a9081d1a437243dbdf10ce7da843d8124d,"01x01 - Good News, Bad News",7,1.121814489364624,0.9069194793701172
e2aaf657b95ec026f2825130feb285d6e60752260ac1bc695c7e248ad39d4def,01x04 - Male Unbonding,15,1.8433433771133423,1.9488052129745483
e2c824759cca686a157b4975ac7e06418255942874402cacea92602ee2ccd50b,01x03 - The Robbery,27,2.7111196517944336,2.0724990367889404
e702a2b70ad53d2a201782df8278cb81775f057f190b6a048313fa3d19d2a417,01x03 - The Robbery,0,4.727579593658447,2.822451591491699
e80028114ea9d096f89989a3b35778ae54b675ffa9989a8521c23de254d5dab1,01x04 - Male Unbonding,2,4.2030205726623535,3.448380947113037
e833f60becc16d28f866e0b4676c642557ccd56455fb2eb8dc13fc3c80f05c7a,01x02 - The Stakeout,30,1.0478572845458984,-0.18026842176914215
e894afb47a1bb89ec6c097447951e4b1af896cc6c5790cf703f3d0b13ef08259,01x04 - Male Unbonding,10,1.7556788921356201,2.3726441860198975
eb16cc3e9eb9e8201922cfe10664757a62a52b0da34111cb0700d4d4a9e1ef88,"01x01 - Good News, Bad News",19,2.6796560287475586,-0.9331730604171753
ebbcc8ed3e81b6f7158be35fcb27706aa9665a9d01e310eac19036d7afa98149,"01x01 - Good News, Bad News",24,2.8355841636657715,0.15355396270751953
ec2d8b4352509173fb7b965b9d32dbe87748cf88d0e2106312efb1b1d8848a37,01x02 - The Stakeout,32,2.9956841468811035,1.4304895401000977
edd59c3662b5483f08d4bf8e0c554fc9848d6ee5cde5515be9165ca569e43b28,01x03 - The Robbery,32,3.7037770748138428,-1.0608681440353394
f1b1e62d3148a8bf1b31f0bf915fe8e30c9a57c31e31bb414c32ce8bb7e2dc70,01x04 - Male Unbonding,6,2.6069931983947754,1.4443020820617676
f2051dc866eb1f6cd7e61c889b12b6c0886d4fd6a9adf448ff4868cb8e062bc6,01x02 - The Stakeout,29,1.0946977138519287,0.016479725018143654
f2658a03a94d4ed836b38673da898d1c43398554113906e6a7821f7075f65ae8,01x03 - The Robbery,3,4.0928144454956055,-0.15616266429424286
f3c1cac7b0a7121a507f5975771233abb0ac2c6b464b2457dee661eeaad85bc6,01x02 - The Stakeout,3,0.6537702679634094,1.144838571548462
f3d8bcde87220a61d6f06af43800351bc4dd9484e006487ba14fa1d0f4ed4922,01x03 - The Robbery,11,3.9407148361206055,0.5862798690795898
f43648428f63ce3803f9556a30563b6498b8d8ae78e675e0f8d59796a673e6b4,01x05 - The Stock Tip,13,5.702796459197998,1.0365231037139893
f458eb693c174a59ba39239630f78838410e73ce98f82b6cddf0f2739805d2cc,01x04 - Male Unbonding,30,3.0403757095336914,1.3794546127319336
f5320ab129c93251bf513ad3d6cf68b22cc3410c69f25d3cbc6720911566fb44,01x02 - The Stakeout,5,0.5744060277938843,0.7748398184776306
f834ec0e6d23bad7a503147288399c35fc9f64b55ae28632f8775b17365ebaac,01x05 - The Stock Tip,5,5.2626729011535645,0.3311125636100769
fb6d08f21894c343eeac907bfe32bf02992e022a8cf192815024bc41b92f832b,"01x01 - Good News, Bad News",5,1.3090977668762207,0.2845614552497864
fb6d2700d2d3ea57fe4af14e078d23bdd06fe32fe1aab48732482b31d91019a4,01x04 - Male Unbonding,28,3.234718084335327,2.0384087562561035
fc7b9736364c18ce8c461848a0f99d9260bd72b877e22f46c7a47a885f104c22,01x04 - Male Unbonding,36,2.1566317081451416,1.3863123655319214
